DeltaCoin,RSI,SMA,MACD,DeltaBTC
1,56.133612996631754,0.11914977777777784,0.0003352616877338732,91.77999999999884
1,54.78460573872295,0.11914966666666671,0.0003413889509430307,23.4800000000032
0,50.77823025301109,0.11919800000000007,0.00035921118215265224,-46.75
0,50.584158283019896,0.1192214444444445,0.0004193957582470792,17.80000000000291
0,53.962545662136876,0.11924600000000006,0.000492149224342181,-304.26000000000204
1,66.04704583384701,0.11919100000000007,0.0005430287505313047,-51.80000000000291
1,63.415682636818,0.11906200000000007,0.0004973363821322435,53.33999999999651
1,60.438105184506064,0.11895388888888896,0.00046731686636278247,168.3199999999997
0,55.61301402452342,0.11885622222222228,0.0004593673481790572,-306.3799999999974
0,61.93221561236576,0.11883022222222227,0.0004959937108146711,-55.150000000001455
1,66.19992977819109,0.11875611111111116,0.0004873678142395532,230.65000000000146
1,60.589154025651,0.11865000000000005,0.0004398435925856148,-80.29999999999563
1,60.49445014758267,0.11857077777777783,0.0004382567701461254,98.9800000000032
0,56.897437044696225,0.11853766666666671,0.00043087494557574046,127.61000000000058
1,61.6800646194886,0.1185496666666667,0.0004532657811884555,-13.87000000000262
1,60.22274176097307,0.1184535555555556,0.0004403280363713957,15.160000000003492
0,57.70889516805997,0.11841488888888896,0.0004338027251849369,1
0,59.24849742565535,0.1184293333333334,0.000446756924722444,21.37999999999738
0,59.74182836263353,0.11837855555555563,0.0004445747295907104,99.22000000000116
