DeltaCoin,RSI,SMA,MACD,DeltaBTC
0,43.877256114129075,69.71111111111115,-0.04912622706262937,-36.94999999999709
1,44.27356037043274,69.73555555555558,-0.032105014895677186,49.33999999999651
0,41.32071535104761,69.78888888888892,-0.011949140240474776,-129.8199999999997
0,46.2514563106137,69.86000000000003,0.02616907272295066,-68.81000000000495
1,52.77378302150797,69.89333333333336,0.04796840530211455,-13.159999999996217
0,47.82653817172103,69.88888888888891,0.045567285716927586,-106.08999999999651
0,50.394272791348975,69.88111111111112,0.0632216052904937,-75.38999999999942
1,55.41747360372643,69.88222222222224,0.07363534983291231,182.75
1,54.36141790046258,69.86222222222224,0.06549237868766511,183.09999999999854
0,47.95013228453201,69.84555555555556,0.059237279099534135,-102.90999999999622
0,55.14331645921258,69.82666666666667,0.07890095520197349,-79.63999999999942
1,56.26293749652547,69.78888888888889,0.07434221516977857,51.23999999999796
1,54.549115061460824,69.76,0.0633695365807796,82.29999999999563
1,53.49145950003007,69.74888888888889,0.056588124467822354,73.01000000000204
0,48.10941845012141,69.74888888888889,0.05220038574229591,-219.73999999999796
0,52.58257188179294,69.76888888888888,0.07027712088545002,5.860000000000582
1,52.822601697350194,69.75444444444445,0.0729819410734649,91.77999999999884
1,52.419234943269196,69.80333333333333,0.07435453787964263,23.4800000000032
0,45.98684717681463,69.86333333333333,0.07706131361582891,-46.75
0,48.205686294160586,69.91777777777777,0.10994070644834153,17.80000000000291
0,50.682864245269215,69.97,0.1391076302971186,-304.26000000000204
1,52.348132432857405,69.97444444444444,0.16209366575070305,-51.80000000000291
1,53.365741379463465,69.96777777777777,0.18092902495509122,53.33999999999651
1,52.333236891146534,69.95555555555555,0.1972471885220699,168.3199999999997
0,50.28922843788899,69.94222222222223,0.22131514000540164,-306.3799999999974
0,62.27420818428895,69.96666666666665,0.26103365058951056,-55.150000000001455
1,64.23490632550136,69.93,0.2488775146355664,230.65000000000146
0,58.98933622104464,69.86555555555555,0.2215963736232709,-80.29999999999563
1,61.13014836782318,69.82444444444444,0.219188860933059,98.9800000000032
1,56.02583733277717,69.78888888888888,0.20376416130399377,127.61000000000058
1,55.677150506749584,69.81666666666666,0.2126764296129977,-13.87000000000262
1,55.677150506749584,69.83777777777777,0.222994613096688,15.160000000003492
0,54.59051673560199,69.83999999999999,0.23292080927991776,1
0,58.79732846592126,69.88,0.24932957881880213,21.37999999999738
1,59.376711673706964,69.86222222222221,0.24424652352016096,99.22000000000116
